CustomerID,Recency,Frequency,Monetary,Frequency_log,Monetary_log
12836,59,15,6559.73,2.772588722239781,8.788857156234725
12837,173,2,662.66,1.0986122886681098,6.497769970142218
12838,34,10,2975.91,2.3978952727983707,7.998641128781831
12839,3,26,9669.12,3.295836866004329,9.176795997884303
12840,144,7,4041.97,2.0794415416798357,8.30473484938074
12841,5,40,6958.2,3.713572066704308,8.847819804193332
12842,70,4,1917.99,1.6094379124341003,7.559554284946702
12843,66,30,6583.36,3.4339872044851463,8.792452418869408
12844,29,4,648.6,1.6094379124341003,6.476356788847468
12845,267,4,354.09,1.6094379124341003,5.8723712784711255
12846,682,1,15.58,0.6931471805599453,2.8081971497071487
12847,22,2,1609.0,1.0986122886681098,7.383989457978509
12848,676,1,208.0,0.6931471805599453,5.342334251964811
12849,31,6,3042.47,1.9459101490553132,8.020753590812948
12850,446,1,330.0,0.6931471805599453,5.802118375377063
12851,97,2,280.76,1.0986122886681098,5.641055644747896
12852,295,1,311.55,0.6931471805599453,5.744764456377822
12853,135,11,3907.5,2.4849066497880004,8.270908947660384
12854,79,7,2970.97,2.0794415416798357,7.996980311574052
12855,373,4,612.84,1.6094379124341003,6.41973430786941
12856,8,6,2170.78,1.9459101490553132,7.683302386789297
12857,211,6,3688.0,1.9459101490553132,8.213110697596676
12858,383,1,147.27,0.6931471805599453,4.999034936029934
12859,459,1,575.1,0.6931471805599453,6.356281256738337
12860,693,1,54.22,0.6931471805599453,4.011325206502009
12861,620,1,68.25,0.6931471805599453,4.237723145067448
12862,426,2,984.62,1.0986122886681098,6.893270884781163
12863,52,6,2792.55,1.9459101490553132,7.935068467432419
12864,138,2,299.57,1.0986122886681098,5.705680671939281
12865,26,4,3323.47,1.6094379124341003,8.109065541888423
12866,283,3,1227.35,1.3862943611198906,7.113427084384307
12867,26,13,7829.26,2.6390573296152584,8.965750994052968
12868,186,8,2043.76,2.1972245773362196,7.623035702176544
12869,682,1,337.67,0.6931471805599453,5.825026181941565
12870,375,3,1676.95,1.3862943611198906,7.42532808920537
12871,84,3,744.02,1.3862943611198906,6.613411063656805
12872,327,12,3283.96,2.5649493574615367,8.097109754284455
12873,282,3,2027.3,1.3862943611198906,7.614953282764742
12874,385,2,948.42,1.0986122886681098,6.855851271831715
12875,143,5,1356.99,1.791759469228055,7.213760944321279
12876,58,4,4081.79,1.6094379124341003,8.314535857226844
12877,4,20,2942.14,3.044522437723423,7.987232317608318
12878,236,2,854.99,1.0986122886681098,6.752258693830513
12879,45,3,573.22,1.3862943611198906,6.353012598149689
12880,382,2,640.13,1.0986122886681098,6.463232244470209
12881,276,1,298.0,0.6931471805599453,5.700443573390687
12882,9,2,1463.04,1.0986122886681098,7.288955016552379
12883,25,4,703.47,1.6094379124341003,6.5574457470395595
12884,88,1,309.05,0.6931471805599453,5.736733574795887
12885,63,3,1175.22,1.3862943611198906,7.0700611857921905
12886,68,2,1378.4,1.0986122886681098,7.229403900997191
12887,384,1,222.4,0.6931471805599453,5.4089638866351
12888,214,2,354.12,1.0986122886681098,5.87245576052578
12889,381,4,385.46,1.6094379124341003,5.957028369786855
12890,24,2,706.02,1.0986122886681098,6.561058954039599
12891,186,11,840.5,2.4849066497880004,6.735186013630861
12892,397,1,263.38,0.6931471805599453,5.577387462151254
12893,31,1,176.55,0.6931471805599453,5.179252259389097
12894,575,1,157.35,0.6931471805599453,5.064807772984649
12895,42,2,372.8,1.0986122886681098,5.923720895021463
12897,205,4,514.25,1.6094379124341003,6.244652219770568
12898,464,2,296.21,1.0986122886681098,5.6944389596530485
12899,414,1,366.4,0.6931471805599453,5.906451172781026
12900,422,1,340.33,0.6931471805599453,5.832849751258659
12901,9,28,17654.54,3.367295829986474,9.778804894130932
12902,265,1,138.68,0.6931471805599453,4.939354092091292
12903,429,1,833.53,0.6931471805599453,6.726868692126177
12904,18,2,496.06,1.0986122886681098,6.208710743156108
12905,577,2,1018.42,1.0986122886681098,6.926989117097435
12906,12,5,2919.81,1.791759469228055,7.979616254055095
12907,396,2,508.91,1.0986122886681098,6.23423423955737
12908,176,5,1776.0,1.791759469228055,7.482681828154651
12909,40,8,3103.19,2.1972245773362196,8.040508090769977
12910,23,13,5796.52,2.6390573296152584,8.665185518886565
12911,552,1,1651.72,0.6931471805599453,7.410177694483373
12912,3,5,1662.3,1.791759469228055,7.416558859796489
12913,5,13,6283.24,2.6390573296152584,8.745800190880452
12914,401,1,223.98,0.6931471805599453,5.4160115093646795
12915,149,4,975.1,1.6094379124341003,6.88356504018092
12916,139,7,4479.73,2.0794415416798357,8.407541258563274
12917,128,6,4359.2,1.9459101490553132,8.380273206850646
12918,626,1,10953.5,0.6931471805599453,9.301505609728274
12919,8,6,1335.19,1.9459101490553132,7.197577559553778
12920,17,4,486.64,1.6094379124341003,6.189577428696945
12921,9,74,35233.24,4.31748811353631,10.469773616066316
12922,161,1,405.38,0.6931471805599453,6.007288682454868
12923,64,3,770.42,1.3862943611198906,6.648232972324212
12924,88,12,2469.4,2.5649493574615367,7.8121353598304575
12925,5,3,729.33,1.3862943611198906,6.593496486790971
12926,411,4,1523.97,1.6094379124341003,7.329730016716866
12927,395,1,197.31,0.6931471805599453,5.289831462897738
12928,35,12,4304.89,2.5649493574615367,8.367739131847895
12929,312,1,117.85,0.6931471805599453,4.777862193806203
12930,78,2,415.8,1.0986122886681098,6.032606490439157
12931,22,57,92347.34,4.060443010546419,11.433323010371083
12932,539,8,1698.56,2.1972245773362196,7.438124673014305
12933,24,8,1636.63,2.1972245773362196,7.401005353671219
12934,737,1,181.65,0.6931471805599453,5.207571753241291
12935,2,15,4243.86,2.772588722239781,8.353464118225153
12936,17,4,1063.9,1.6094379124341003,6.970636177021338
12937,15,9,3097.61,2.302585092994046,8.03870890282091
12938,26,1,114.14,0.6931471805599453,4.7461487792476635
12939,64,20,25264.8,3.044522437723423,10.13720698158251
12940,55,2,899.69,1.0986122886681098,6.803161136252212
12941,724,1,377.49,0.6931471805599453,5.936189652449227
12942,131,3,675.6,1.3862943611198906,6.517080256346608
12943,558,2,496.5,1.0986122886681098,6.209595556598647
12944,36,2,604.51,1.0986122886681098,6.406071078133402
12945,288,2,900.11,1.0986122886681098,6.803627336726857
12946,437,1,324.45,0.6931471805599453,5.785208840018396
12947,144,6,1603.99,1.9459101490553132,7.380872805015112
12948,16,9,2317.43,2.302585092994046,7.748645511441289
12949,31,22,15526.7,3.1354942159291497,9.650380804724037
12950,2,3,1843.0,1.3862943611198906,7.519692404116539
12951,9,15,3213.72,2.772588722239781,8.075495541121626
12952,6,4,1387.79,1.6094379124341003,7.236188143419333
12953,10,2,828.81,1.0986122886681098,6.721196758922804
12954,639,1,162.45,0.6931471805599453,5.09650713317022
12955,1,11,4757.16,2.4849066497880004,8.46761631787212
12956,306,4,521.89,1.6094379124341003,6.259371116895707
12957,10,13,8706.97,2.6390573296152584,9.071993977240556
12958,400,2,467.34,1.0986122886681098,6.149194527873866
12959,484,1,150.95,0.6931471805599453,5.023551519362802
12960,414,4,1322.07,1.6094379124341003,7.187710072768178
12961,379,1,211.99,0.6931471805599453,5.361245216250509
12962,7,2,266.39,1.0986122886681098,5.588708266810736
12963,8,12,3235.79,2.5649493574615367,8.082337376937627
12964,437,1,132.24,0.6931471805599453,4.892152013325479
12965,89,1,769.81,0.6931471805599453,6.647441909990047
12966,10,1,160.18,0.6931471805599453,5.0825217528963655
12967,358,3,2938.52,1.3862943611198906,7.986001581697374
12968,112,1,135.95,0.6931471805599453,4.919615895709087
12969,603,1,122.45,0.6931471805599453,4.8158362157911885
12970,7,10,1453.6,2.3978952727983707,7.28248622772044
12971,4,116,15704.6,4.762173934797756,9.661772615636483
12972,414,4,1161.2,1.6094379124341003,7.058070039641005
12973,414,1,385.55,0.6931471805599453,5.957261225766484
12974,198,2,408.95,1.0986122886681098,6.016035201042187
12975,437,6,2100.09,1.9459101490553132,7.650211536671941
12976,212,8,3156.38,2.1972245773362196,8.057497848751854
12977,156,4,513.88,1.6094379124341003,6.243933863804019
12978,385,5,2502.82,1.791759469228055,7.825572844652115
12979,729,1,517.7,0.6931471805599453,6.251325681357355
12980,158,21,16245.78,3.091042453358316,9.695650014276662
12981,30,2,372.22,1.0986122886681098,5.922168058105326
12982,243,8,2744.81,2.1972245773362196,7.917831392382723
12983,598,1,490.08,0.6931471805599453,6.196607047312639
12984,19,1,97.5,0.6931471805599453,4.590056548178043
12985,1,2,1239.38,1.0986122886681098,7.123173063265281
12986,429,10,2729.84,2.3978952727983707,7.912364533159128
12987,74,5,1312.21,1.791759469228055,7.180229800584737
12988,292,1,505.82,0.6931471805599453,6.228155910967461
12989,3,33,13551.75,3.5263605246161616,9.51434475774539
12990,31,7,955.5,2.0794415416798357,6.863280788880307
12991,23,3,764.82,1.3862943611198906,6.640947155181664
12992,725,1,93.35,0.6931471805599453,4.547011271814559
12993,23,8,1259.63,2.1972245773362196,7.139366874987175
12994,4,3,974.42,1.3862943611198906,6.882868147474188
12995,85,1,211.32,0.6931471805599453,5.358094570583897
12996,376,1,355.5,0.6931471805599453,5.8763342398543505
12997,22,8,2110.91,2.1972245773362196,7.655348030281802
12998,493,3,920.08,1.3862943611198906,6.825546894589419
12999,196,3,455.88,1.3862943611198906,6.124420774356607
13000,107,4,1032.5,1.6094379124341003,6.940706379121823
13001,4,33,24042.65,3.5263605246161616,10.087626207406956
13002,318,3,414.13,1.3862943611198906,6.0285917241892655
13003,106,3,149.05,1.3862943611198906,5.010968571886377
13004,12,36,11650.85,3.6109179126442243,9.363220244669996
13005,174,4,999.68,1.6094379124341003,6.908435047886894
13006,56,1,81.57,0.6931471805599453,4.413646418429337
13007,580,1,175.25,0.6931471805599453,5.171903441692378
13008,323,3,612.13,1.3862943611198906,6.4185769852303105
13009,673,1,234.0,0.6931471805599453,5.459585514144159
13010,374,2,330.12,1.0986122886681098,5.802480847440477
13011,372,1,50.55,0.6931471805599453,3.942552210462969
13012,9,11,2957.83,2.4849066497880004,7.992549198907951
13013,1,29,11097.43,3.4011973816621555,9.3145589358552
13014,11,11,5381.08,2.4849066497880004,8.590830195539068
13015,53,11,6579.78,2.4849066497880004,8.791908558327364
13016,73,3,789.89,1.3862943611198906,6.673158893621945
13017,7,1,204.0,0.6931471805599453,5.3230099791384085
13018,16,35,9763.16,3.58351893845611,9.186473818105341
13019,379,6,1229.95,1.9459101490553132,7.115541507975305
13020,563,2,618.96,1.0986122886681098,6.42965495982885
13021,4,17,4887.24,2.8903717578961645,8.494587599482408
13022,430,1,65.3,0.6931471805599453,4.194189897191817
13023,64,3,1449.03,1.3862943611198906,7.279339524855764
13024,471,2,555.87,1.0986122886681098,6.32233181950912
13025,732,1,323.39,0.6931471805599453,5.781946495625555
13026,1,9,1733.08,2.302585092994046,7.458232292377749
13027,114,19,17239.2,2.995732273553991,9.754999145078468
13028,23,2,661.32,1.0986122886681098,6.49574882283055
13029,31,5,1927.3,1.791759469228055,7.564394064725559
13030,11,2,752.44,1.0986122886681098,6.6246493864952445
13031,407,5,3292.84,1.791759469228055,8.099809336394545
13032,52,9,2815.96,2.302585092994046,7.9434135682725415
13033,357,2,220.55,1.0986122886681098,5.400648297645499
13034,55,3,756.82,1.3862943611198906,6.630445890424145
13035,74,3,1364.2,1.3862943611198906,7.219056217032552
13036,685,1,307.1,0.6931471805599453,5.730424405602622
13037,138,12,3914.95,2.5649493574615367,8.272813235438141
13038,80,3,908.46,1.3862943611198906,6.812851016782114
13039,584,4,1010.73,1.6094379124341003,6.919417015831408
13040,9,2,676.99,1.0986122886681098,6.519132538569087
13041,451,4,799.13,1.6094379124341003,6.684774214466232
13042,598,3,1488.59,1.3862943611198906,7.306256193288668
13043,273,1,516.42,0.6931471805599453,6.248854923817375
13044,291,11,4848.05,2.4849066497880004,8.486538088456603
13045,99,3,808.92,1.3862943611198906,6.696935477356759
13046,31,3,949.25,1.3862943611198906,6.856725107869358
13047,32,24,8428.53,3.2188758248682006,9.039496296179472
13048,14,9,4049.13,2.302585092994046,8.306504258350863
13049,64,4,1408.24,1.6094379124341003,7.250805830963473
13050,15,35,11986.52,3.58351893845611,9.39162138759489
13051,579,2,155.8,1.0986122886681098,5.054971107916307
13052,212,7,3119.33,2.0794415416798357,8.045694044441127
13053,622,1,127.65,0.6931471805599453,4.857095538727753
13055,78,4,2321.11,1.6094379124341003,7.7502315340901236
13056,551,1,209.48,0.6931471805599453,5.349390636732037
13057,530,3,709.59,1.3862943611198906,6.566095610873215
13058,25,3,271.4,1.3862943611198906,5.607271574275357
13059,250,10,2291.77,2.3978952727983707,7.737515972550064
13060,254,1,307.53,0.6931471805599453,5.731819083350057
13061,72,1,248.61,0.6931471805599453,5.519899699795292
13062,191,1,346.98,0.6931471805599453,5.85214500685857
13063,481,1,188.4,0.6931471805599453,5.243861180751978
13064,13,6,1666.84,1.9459101490553132,7.419284655056371
13065,373,5,1055.05,1.791759469228055,6.962290811630151
13066,24,2,470.8,1.0986122886681098,6.1565551669735745
13067,82,3,508.51,1.3862943611198906,6.233449479555548
13068,10,2,344.0,1.0986122886681098,5.84354441703136
13069,1,38,9284.45,3.6635616461296463,9.136203937878962
13070,192,4,751.7,1.6094379124341003,6.623666742040486
13071,612,1,129.22,0.6931471805599453,4.869225327808716
13072,267,1,177.15,0.6931471805599453,5.182625892051845
13073,411,2,418.08,1.0986122886681098,6.038061832484764
13074,511,4,1378.74,1.6094379124341003,7.229650354603547
13075,130,1,919.61,0.6931471805599453,6.825036493805135
13076,458,1,135.4,0.6931471805599453,4.915591745409362
13077,1,11,2740.65,2.4849066497880004,7.91631520791963
13078,3,57,29018.06,4.060443010546419,10.275708134459395
13079,4,6,419.18,1.9459101490553132,6.040683190895481
13080,179,4,280.73,1.6094379124341003,5.640949165484632
13081,12,28,56838.37,3.367295829986474,10.94798449840577
13082,126,21,7335.75,3.091042453358316,8.900651244261311
13083,4,3,395.43,1.3862943611198906,5.982499480722332
13084,492,1,122.4,0.6931471805599453,4.8154311114712876
13085,158,8,2433.28,2.1972245773362196,7.7974063039073975
13086,383,1,439.33,0.6931471805599453,6.087524445802853
13087,726,1,313.64,0.6931471805599453,5.751429128123554
13088,417,1,236.11,0.6931471805599453,5.468524168478886
13089,3,203,113416.91,5.318119993844216,11.638834594313067
13090,9,24,13091.74,3.2188758248682006,9.479813157091225
13091,28,3,2321.82,1.3862943611198906,7.7505372437587425
13092,71,12,2140.28,2.5649493574615367,7.669159060048065
13093,276,55,54144.25,4.02535169073515,10.899425529283329
13094,21,13,2209.44,2.6390573296152584,7.700946869717639
13095,71,1,74.4,0.6931471805599453,4.32280727501391
13096,394,1,419.7,0.6931471805599453,6.041919990596475
13097,33,28,13324.1,3.367295829986474,9.497404753696317
13098,1,28,28882.44,3.367295829986474,10.271023699486712
13099,99,1,207.36,0.6931471805599453,5.339267352876991
13101,234,4,695.4,1.6094379124341003,6.545924207894034
13102,1,37,11380.1,3.6375861597263857,9.339709363817402
13103,40,3,709.64,1.3862943611198906,6.566165972461445
13104,3,9,1709.1,2.302585092994046,7.444307127319008
13105,436,1,72.0,0.6931471805599453,4.290459441148391
13106,133,2,603.46,1.0986122886681098,6.4043354974767395
13107,44,9,5253.07,2.302585092994046,8.56675829333907
13108,373,2,748.46,1.0986122886681098,6.619352947205873
13109,60,3,1134.03,1.3862943611198906,7.034414361284253
13110,31,12,2957.47,2.5649493574615367,7.992427521791549
13111,719,1,321.88,0.6931471805599453,5.777280737165244
13112,541,1,20.6,0.6931471805599453,3.0726933146901194
13113,1,37,18230.07,3.6375861597263857,9.810882560409938
13114,731,1,234.38,0.6931471805599453,5.461201229449516
13115,12,10,5494.7,2.3978952727983707,8.611721247259522
13116,138,1,501.14,0.6931471805599453,6.218878965272838
13117,22,18,2255.66,2.9444389791664403,7.721641123024098
13118,20,9,2415.41,2.302585092994046,7.790038246643707
13119,669,1,134.9,0.6931471805599453,4.911919321157098
13120,239,1,30.6,0.6931471805599453,3.4531571205928664
13121,269,1,283.73,0.6931471805599453,5.6515413628105104
13122,94,2,922.39,1.0986122886681098,6.828051680471256
13123,473,2,506.75,1.0986122886681098,6.229989200460494
13124,90,4,4641.66,1.6094379124341003,8.443042756822537
13125,524,1,148.62,0.6931471805599453,5.008098746444259
13126,5,13,3774.81,2.6390573296152584,8.236370208202798
13127,78,1,259.17,0.6931471805599453,5.561335263505108
13128,631,1,263.5,0.6931471805599453,5.577841251298354
13129,452,2,233.25,1.0986122886681098,5.456388921118531
13130,94,1,64.0,0.6931471805599453,4.174387269895637
13131,23,7,3313.77,2.0794415416798357,8.106143518614155
13132,262,1,77.3,0.6931471805599453,4.360547602996758
13133,274,3,200.45,1.3862943611198906,5.305541211637356
13134,86,6,2475.23,1.9459101490553132,7.814492521251219
13135,197,2,3371.45,1.0986122886681098,8.12339476217512
13136,56,13,6274.56,2.6390573296152584,8.74441800304595
13137,11,16,7586.94,2.833213344056216,8.934315423801714
13138,22,7,1274.01,2.0794415416798357,7.150709300699024
13139,16,8,8202.98,2.1972245773362196,9.012374681354098
13140,108,5,1054.92,1.791759469228055,6.9621677038206995
13141,85,17,7656.08,2.8903717578961645,8.943385989014663
13142,19,1,307.09,0.6931471805599453,5.7303919480814
13143,585,1,405.1,0.6931471805599453,6.006599434692252
13144,333,2,135.35,1.0986122886681098,4.9152251092915975
13145,40,7,1128.52,2.0794415416798357,7.029548042701269
13146,26,1,228.91,0.6931471805599453,5.437687927995845
13147,10,4,712.8,1.6094379124341003,6.57060281105606
13148,29,26,8497.82,3.295836866004329,9.047682609312117
13149,14,4,1676.06,1.6094379124341003,7.424797539358498
13150,484,3,449.97,1.3862943611198906,6.111400818443195
13151,296,3,2465.21,1.3862943611198906,7.810437838249392
13152,417,7,2146.38,2.0794415416798357,7.672003773368138
13153,6,1,486.22,0.6931471805599453,6.188715766456242
13154,399,3,1624.84,1.3862943611198906,7.3937798842820515
13155,33,6,1370.48,1.9459101490553132,7.223645727697507
13156,385,3,1586.54,1.3862943611198906,7.369940927299805
